loan_id,product_type,date_fulfilled_utc,,,,
805028,Fenix Radio +3,11/29/19 11:45,,,,
507779,Fenix 2,3/21/19 11:43,,,,
657500,Fenix Radio +3,8/6/19 17:10,,,,
400915,Fenix 2,11/30/18 15:55,,,,
616534,Fenix 2,6/28/19 12:56,,,,
855287,Fenix 3,12/31/19 13:36,,,,
850586,Fenix 3,12/27/19 21:45,,,,
823866,Fenix Power TV 24in FTA BJ,12/11/19 7:29,,,,
558380,Fenix 3,5/16/19 8:23,,,,
624413,Fenix Radio +3,7/4/19 19:32,,,,
663750,Fenix Radio +5,8/12/19 17:11,,,,
837872,Fenix 3,12/19/19 17:45,,,,
649698,Fenix 2,7/29/19 18:03,,,,
515616,Fenix Radio +5,3/30/19 16:58,,,,
907124,"Fenix Power TV 24in FTA Upgrade, BJ",2/13/20 10:39,,,,
691497,Fenix Power TV 24in FTA BJ,9/6/19 18:13,,,,
587294,Fenix 3,6/3/19 12:16,,,,
908505,"Fenix Power TV 24in FTA Upgrade, BJ",2/14/20 11:57,,,,
687991,Fenix Power TV 24in FTA BJ,9/4/19 10:02,,,,
687768,"Fenix Power TV 24in FTA Upgrade, BJ",9/4/19 10:36,,,,
439046,Fenix 2,1/2/19 13:25,,,,
520396,Fenix Radio +5,4/4/19 16:41,,,,
832160,Fenix Power TV 24in FTA BJ,12/16/19 16:35,,,,
896201,Hors Garantie BJ,2/15/20 14:39,,,,
784037,Fenix Radio +3,11/15/19 17:25,,,,
856912,Fenix 3,1/2/20 14:52,,,,
788152,Fenix Power TV 24in FTA BJ,11/18/19 9:03,,,,
820704,Fenix 2,12/9/19 12:21,,,,
605745,Fenix 2,6/18/19 9:47,,,,
677087,Fenix 2,8/26/19 8:58,,,,
584494,Fenix 2,5/31/19 14:53,,,,
460635,Fenix 2,1/24/19 15:11,,,,
728807,Fenix 3,10/5/19 16:55,,,,
700409,Fenix 2,9/13/19 10:04,,,,
716128,Fenix Radio +3,9/25/19 12:17,,,,
820279,Fenix Power TV 24in FTA BJ,12/10/19 10:32,,,,
850719,Fenix 3,12/28/19 8:05,,,,
571283,Fenix Radio +3,5/24/19 13:37,,,,
480649,Fenix 2,2/15/19 18:32,,,,
532834,Fenix 3,4/19/19 18:51,,,,
772368,Fenix Power 2+ Tondeuse,11/9/19 10:45,,,,
758701,Fenix Radio +3,10/30/19 11:02,,,,
765798,"Fenix Power TV 24in FTA Upgrade, BJ",11/4/19 17:12,,,,
895040,Fenix 2,2/4/20 8:07,,,,
484460,Fenix Radio +3,2/19/19 12:50,,,,
848559,"Fenix Power TV 24in FTA Upgrade, BJ",12/26/19 11:52,,,,
679673,Fenix 2,8/28/19 10:12,,,,
495486,Fenix Radio +5,3/6/19 13:21,,,,
573258,Fenix 2,5/24/19 14:57,,,,
656564,Fenix Radio +3,8/6/19 9:58,,,,
779134,Fenix Radio +3,11/13/19 15:32,,,,
550884,Fenix Woofer +3,5/10/19 16:23,,,,
812550,Fenix 2,12/5/19 14:30,,,,
821837,Fenix Power TV 24in FTA BJ,12/9/19 18:50,,,,
911108,Fenix Power TV 24in FTA BJ,2/17/20 15:56,,,,
441072,Fenix 2,1/4/19 15:04,,,,
811442,Fenix 2,12/3/19 18:13,,,,
511069,Fenix 3,3/26/19 13:15,,,,
811563,Fenix Power TV 24in FTA BJ,12/3/19 20:15,,,,
851640,Fenix Radio +3,12/28/19 17:09,,,,
743942,Hors Garantie BJ,10/23/19 15:28,,,,
809606,Fenix Power TV 24in FTA BJ,12/2/19 16:27,,,,
651074,Fenix 3,7/31/19 11:11,,,,
840988,Fenix Power TV 24in FTA BJ,12/21/19 11:34,,,,
807940,Fenix Radio +5,12/1/19 14:15,,,,
660677,Fenix 3,8/9/19 13:27,,,,
820150,Fenix 2,12/16/19 13:57,,,,
789995,Fenix Radio +3,11/18/19 20:07,,,,
567335,Fenix Radio +3,5/25/19 15:10,,,,
693186,Fenix Power TV 24in FTA BJ,9/7/19 16:54,,,,
813734,Fenix Radio +3,12/5/19 9:03,,,,
558105,Fenix Radio +3,5/15/19 17:40,,,,
500883,Fenix 2,3/12/19 14:20,,,,
646911,Fenix 3,7/27/19 12:03,,,,
884688,"Fenix Power TV 24in FTA Upgrade, BJ",1/27/20 9:04,,,,
686760,Fenix Radio +3,9/3/19 12:02,,,,
853220,Fenix Power TV 24in FTA BJ,12/30/19 11:05,,,,
573226,Fenix 3,5/25/19 8:44,,,,
744327,Fenix Radio +5,10/18/19 13:59,,,,
765287,Fenix Power TV 24in FTA BJ,11/4/19 12:57,,,,
478395,Fenix Radio +3,2/12/19 13:15,,,,
548645,Fenix 3,5/9/19 13:30,,,,
593671,Fenix Radio +5,6/8/19 17:30,,,,
750487,Fenix Radio +3,10/23/19 14:38,,,,
792473,Fenix Power TV 24in FTA BJ,11/20/19 12:14,,,,
533409,Fenix Radio +3,4/20/19 14:33,,,,
548234,Fenix Radio +3,5/8/19 15:48,,,,
687199,"Fenix Power TV 24in FTA Upgrade, BJ",9/4/19 9:35,,,,
683742,Fenix Radio +5,8/31/19 16:54,,,,
508919,Fenix 3,3/22/19 15:34,,,,
514645,Fenix 3,3/30/19 18:45,,,,
511863,Fenix Radio +3,3/27/19 9:58,,,,
716055,Fenix Radio +3,9/25/19 14:35,,,,
777479,Fenix 2,11/12/19 21:18,,,,
562414,Fenix Radio +3,5/18/19 15:00,,,,
654647,Fenix 2,8/3/19 19:14,,,,
743691,"Fenix Power TV 24in FTA Upgrade, BJ",10/18/19 8:50,,,,
816054,Fenix 2,12/6/19 12:46,,,,
614306,Fenix Radio +3,6/25/19 16:47,,,,
885951,Fenix Power TV 24in FTA BJ,1/27/20 20:24,,,,
437320,Fenix 2,12/30/18 16:57,,,,
626517,Fenix Radio +3,7/6/19 19:09,,,,
884888,Fenix Power TV 24in FTA BJ,1/27/20 10:33,,,,
434074,Fenix Radio +5,12/27/18 11:44,,,,
910199,Fenix 3,2/16/20 9:55,,,,
459158,Fenix Radio +5,1/23/19 10:57,,,,
566794,Fenix 3,5/21/19 13:34,,,,
702070,Fenix 3,9/14/19 9:51,,,,
819764,Fenix Radio +5,12/8/19 18:01,,,,
848709,Fenix Radio +3,12/26/19 13:26,,,,
813832,Fenix Radio +3,12/5/19 10:58,,,,
819280,Fenix Power 4 + Woofer BJ,12/8/19 18:01,,,,
778850,Fenix 3,11/13/19 14:23,,,,
896661,Fenix Power TV 24in FTA BJ,2/5/20 9:16,,,,
532751,Fenix Radio +3,4/19/19 15:40,,,,
562568,Fenix Radio +3,5/18/19 17:03,,,,
788880,Fenix 2,11/18/19 14:43,,,,
438735,Fenix 2,1/2/19 11:06,,,,
513830,Fenix Radio +3,3/29/19 10:44,,,,
809781,Fenix 3,12/2/19 18:26,,,,
686642,Fenix Radio +3,9/3/19 12:02,,,,
531974,Fenix Radio +3,4/18/19 18:35,,,,
630025,Fenix Radio +5,7/10/19 15:47,,,,
541150,Fenix Radio +3,5/1/19 7:40,,,,
805316,Fenix 3,11/29/19 12:59,,,,
760334,Fenix Power TV 24in FTA BJ,10/31/19 10:59,,,,
497407,Fenix Radio +3,3/8/19 10:55,,,,
723268,Fenix Power TV 24in FTA BJ,10/1/19 9:59,,,,
732970,Fenix Radio +3,10/8/19 16:04,,,,
512564,Fenix Radio +5,3/28/19 10:13,,,,
514419,Fenix Radio +3,3/29/19 14:01,,,,
905854,Upgrade Fenix Radio +3,2/12/20 16:27,,,,
691638,Fenix Power TV 19in FTA BJ,9/6/19 13:38,,,,
513577,Fenix Radio +3,3/29/19 7:41,,,,
912675,Fenix 2,2/18/20 14:11,,,,
549217,Fenix Radio +3,5/9/19 13:44,,,,
761251,Fenix 3,10/31/19 19:49,,,,
754605,Fenix 2,10/27/19 11:04,,,,
591502,Fenix 3,6/6/19 12:51,,,,
799199,Fenix Power TV 24in FTA BJ,11/26/19 10:05,,,,
469704,Fenix Radio +3,2/4/19 17:33,,,,
855790,Fenix Radio +3,12/31/19 17:33,,,,
475302,Fenix 2,2/7/19 17:21,,,,
420081,Fenix Radio +3,12/15/18 16:38,,,,
537394,Fenix Woofer +3,5/6/19 17:37,,,,
540910,Fenix 2,4/30/19 16:22,,,,
860896,Fenix 2,1/8/20 7:53,,,,
514179,Fenix Radio +3,3/29/19 13:35,,,,
493126,Fenix 3,3/8/19 11:43,,,,
654209,Fenix 2,8/3/19 12:39,,,,
787728,Fenix Power TV 24in FTA BJ,11/17/19 15:40,,,,
704679,Fenix Power TV 24in FTA BJ,9/16/19 15:19,,,,
556548,Fenix 3,5/14/19 20:01,,,,
594090,Fenix 3,6/8/19 10:26,,,,
741869,Hors Garantie BJ,10/16/19 14:12,,,,
419393,Fenix Radio +3,12/15/18 10:57,,,,
858015,Fenix 3,1/3/20 16:08,,,,
493803,Fenix Radio +5,3/4/19 18:37,,,,
818697,Fenix Radio +3,12/7/19 17:49,,,,
754917,Fenix Power TV 24in FTA BJ,10/27/19 10:59,,,,
718980,Fenix Power TV 24in FTA BJ,9/27/19 11:32,,,,
499840,Fenix 3,3/11/19 12:37,,,,
686154,Fenix Radio +3,9/3/19 7:40,,,,
515014,Fenix Woofer +3,4/12/19 16:28,,,,
565076,Fenix Radio +3,5/20/19 17:21,,,,
559249,Fenix Radio +3,5/16/19 14:08,,,,
761161,Fenix Radio +3,10/31/19 16:56,,,,
914589,Fenix Power TV 24in FTA BJ,2/20/20 10:19,,,,
778508,Fenix Radio +3,11/13/19 12:50,,,,
618353,Fenix 3,6/29/19 9:36,,,,
560137,Fenix 2,5/17/19 9:09,,,,
721191,Fenix Radio +3,9/28/19 18:52,,,,
636693,Fenix 3,7/17/19 9:10,,,,
830304,Fenix 2,12/15/19 11:33,,,,
787955,Fenix Radio +5,11/18/19 12:44,,,,
518616,Fenix 3,4/2/19 19:00,,,,
848499,Fenix Radio +3,12/26/19 12:48,,,,
806236,Fenix 3,11/30/19 9:23,,,,
761875,Fenix 2,11/1/19 11:53,,,,
513680,Fenix Radio +3,3/28/19 20:22,,,,
701389,Fenix Radio +3,9/13/19 15:41,,,,
551245,Fenix 3,5/10/19 19:28,,,,
551981,Fenix Radio +3,5/11/19 13:37,,,,
693450,"Fenix Power TV 24in FTA Upgrade, BJ",9/8/19 10:45,,,,
515446,Fenix Radio +5,3/30/19 13:48,,,,
716136,Fenix Power TV 24in FTA BJ,9/25/19 14:59,,,,
881883,Fenix Power TV 24in FTA BJ,1/24/20 13:03,,,,
891838,Fenix Radio +3,2/1/20 9:17,,,,
661040,Fenix Radio +3,8/9/19 17:33,,,,
793538,Fenix 2,11/21/19 9:32,,,,
464755,Fenix Radio +3,1/28/19 18:20,,,,
814576,Fenix Radio +3,12/5/19 13:58,,,,
738434,Fenix Radio +3,10/13/19 13:55,,,,
533792,Fenix Radio +3,4/22/19 8:46,,,,
835827,Fenix 2,12/18/19 15:12,,,,
889574,Fenix Power 4 + Woofer BJ,1/31/20 10:40,,,,
753252,Fenix Power TV 24in FTA BJ,10/25/19 16:20,,,,
513865,Fenix Radio +3,3/29/19 10:51,,,,
901871,Fenix Power TV 24in FTA BJ,2/9/20 8:32,,,,
839650,Fenix Power TV 24in FTA BJ,12/20/19 15:34,,,,
848204,Fenix Radio +3,12/26/19 7:25,,,,
882822,"Fenix Power TV 24in FTA Upgrade, BJ",1/25/20 9:37,,,,
514625,Fenix Woofer +3,3/29/19 16:05,,,,
888829,Fenix 2,1/30/20 19:25,,,,
398897,Fenix 2,11/29/18 10:19,,,,
493001,Fenix 3,3/4/19 12:14,,,,
562459,Fenix Radio +3,5/18/19 16:10,,,,
730867,Fenix Radio +3,10/7/19 9:44,,,,
697320,Fenix Radio +3,9/11/19 8:42,,,,
818227,Fenix Radio +3,12/7/19 14:18,,,,
497997,Fenix 3,3/9/19 7:41,,,,
588445,Fenix 3,6/4/19 11:01,,,,
887165,Fenix Power TV 24in FTA BJ,1/28/20 15:04,,,,
778973,Fenix Radio +3,11/13/19 16:24,,,,
566113,Fenix 3,5/21/19 10:03,,,,
857959,Fenix Power TV 24in FTA BJ,1/3/20 14:31,,,,
724098,Fenix 3,10/1/19 18:01,,,,
882804,Fenix Radio +3,1/25/20 11:33,,,,
568956,Fenix 3,5/22/19 15:01,,,,
443947,Fenix 2,1/7/19 19:04,,,,
799065,Fenix 2,11/25/19 15:54,,,,
430116,Fenix Radio +5,12/22/18 16:23,,,,
647352,Fenix 3,7/27/19 6:24,,,,
813050,"Fenix Power TV 24in FTA Upgrade, BJ",12/4/19 15:22,,,,
782959,Fenix Radio +3,11/15/19 15:29,,,,
710629,"Fenix Power TV 24in FTA Upgrade, BJ",9/21/19 12:04,,,,
660784,Fenix Radio +3,8/9/19 14:39,,,,
759501,"Fenix Power TV 24in FTA Upgrade, BJ",10/30/19 16:32,,,,
570044,Fenix Radio +3,5/23/19 9:36,,,,
628823,Fenix Radio +5,7/9/19 12:05,,,,
799566,Fenix Power TV 24in FTA BJ,11/26/19 8:34,,,,
790261,Fenix Power 4 + Woofer BJ,11/19/19 8:43,,,,
449335,Fenix 2,1/12/19 17:28,,,,
678505,Fenix Radio +3,8/27/19 10:17,,,,
676436,Fenix 3,8/25/19 10:07,,,,
405130,Fenix 2,12/4/18 14:31,,,,
818645,Fenix 2,12/7/19 17:40,,,,
401604,Fenix 2,12/1/18 10:18,,,,
573012,Fenix Radio +5,5/24/19 14:00,,,,
573334,Fenix Radio +5,5/24/19 15:24,,,,
794804,Fenix 3,11/21/19 21:43,,,,
827703,Fenix 3,12/13/19 19:15,,,,
742087,Fenix Radio +3,10/16/19 15:10,,,,
666800,Fenix 3,8/15/19 15:20,,,,
541484,Fenix Radio +3,5/1/19 13:16,,,,
633044,Fenix Radio +3,7/12/19 19:00,,,,
656165,Fenix Radio +3,8/5/19 16:43,,,,
547845,Fenix 3,5/8/19 14:09,,,,
555787,Fenix Radio +3,5/14/19 13:09,,,,
516411,Fenix 3,3/31/19 15:25,,,,
743777,Fenix Radio +3,10/18/19 9:40,,,,
551970,Fenix Radio +5,5/11/19 13:07,,,,
566610,Fenix Radio +5,5/21/19 14:02,,,,
536927,Fenix Radio +3,4/25/19 15:38,,,,
705361,Fenix 3,9/17/19 10:22,,,,
859975,Fenix Radio +3,1/6/20 9:41,,,,
599825,Fenix 3,6/12/19 15:29,,,,
762646,Fenix Radio +3,11/2/19 7:45,,,,
478528,Fenix Radio +3,2/11/19 14:32,,,,
906396,Fenix 2,2/12/20 14:48,,,,
490538,Fenix Radio +3,2/28/19 14:42,,,,
808136,Fenix Radio +3,12/1/19 19:14,,,,
557783,Fenix 2,5/15/19 14:47,,,,
783801,Fenix Radio +3,11/15/19 15:42,,,,
687880,Fenix Power TV 24in FTA BJ,9/4/19 9:19,,,,
712699,Fenix 3,9/23/19 11:02,,,,
858675,Fenix Radio +5,1/4/20 11:31,,,,
514858,Fenix Radio +5,3/30/19 10:46,,,,
807828,Fenix Power TV 24in FTA BJ,12/1/19 12:01,,,,
419409,Fenix Radio +3,12/15/18 11:02,,,,
797519,Fenix 3,11/24/19 12:45,,,,
551822,Fenix Radio +3,5/11/19 12:09,,,,
858879,Fenix 3,1/4/20 13:47,,,,
484514,Fenix Radio +3,2/20/19 14:34,,,,
825097,Fenix Radio +5,12/11/19 15:47,,,,
916686,Fenix Radio +3,2/22/20 17:08,,,,
806276,Fenix Power TV 24in FTA BJ,11/30/19 14:38,,,,
823720,Fenix Radio +3,12/12/19 8:24,,,,
570852,Fenix 2,5/23/19 14:01,,,,
681072,Fenix Power TV 19in FTA BJ,8/29/19 12:57,,,,
512386,Fenix Radio +3,3/27/19 16:09,,,,
570106,Fenix Radio +5,5/23/19 10:10,,,,
586395,Fenix 3,6/5/19 17:12,,,,
696721,Fenix Radio +3,9/10/19 15:04,,,,
809216,Fenix Radio +3,12/2/19 14:03,,,,
559450,Fenix 2,5/16/19 15:18,,,,
851780,Fenix Power TV 24in FTA BJ,12/28/19 19:47,,,,
552373,Fenix Radio +3,5/11/19 16:34,,,,
779511,Fenix 2,11/13/19 18:57,,,,
649629,Upgrade Fenix Woofer +1,7/29/19 16:14,,,,
904388,Fenix 3,2/11/20 10:21,,,,
570990,Fenix Radio +3,5/23/19 14:06,,,,
555899,Fenix 2,5/14/19 17:31,,,,
816048,Fenix Radio +3,12/6/19 12:26,,,,
563413,Fenix Radio +3,5/19/19 18:37,,,,
561125,Fenix Radio +3,5/17/19 15:44,,,,
561429,Fenix 3,5/19/19 10:45,,,,
781929,Fenix 3,11/15/19 7:44,,,,
780716,Fenix Radio +3,11/14/19 13:00,,,,
723286,Fenix 2,9/30/19 19:33,,,,
552944,Fenix Radio +3,5/12/19 12:19,,,,
548105,Fenix Radio +3,5/8/19 15:21,,,,
670124,Fenix 2,8/19/19 10:47,,,,
797141,Fenix 2,11/23/19 19:52,,,,
669699,"Fenix Power TV 19in FTA Upgrade, BJ",8/18/19 15:52,,,,
570401,Fenix 3,5/23/19 11:59,,,,
407068,Fenix Radio +3,12/5/18 18:29,,,,
809808,Fenix 3,12/3/19 12:07,,,,
515586,Fenix 3,3/30/19 15:32,,,,
639721,"Fenix Power TV 19in FTA Upgrade, BJ",7/26/19 12:34,,,,
559691,Fenix Radio +3,5/16/19 17:36,,,,
844651,Fenix Radio +3,12/23/19 16:44,,,,
568370,Fenix 3,5/22/19 13:09,,,,
859221,Fenix Power TV 24in FTA BJ,1/4/20 19:38,,,,
653422,Fenix Radio +3,8/2/19 14:50,,,,
522151,Fenix Radio +5,4/6/19 13:41,,,,
793713,Fenix Power TV 24in FTA BJ,11/21/19 13:31,,,,
858985,"Fenix Power TV 24in FTA Upgrade, BJ",1/4/20 14:38,,,,
557956,Fenix Radio +3,5/15/19 20:05,,,,
404720,Fenix 2,12/4/18 10:56,,,,
581704,Fenix 3,5/30/19 9:06,,,,
618972,Fenix Radio +3,7/2/19 17:27,,,,
554389,Fenix Radio +3,5/13/19 14:53,,,,
569410,Fenix 3,5/22/19 19:10,,,,
554061,Fenix Radio +5,5/13/19 12:50,,,,
544820,Fenix 3,5/5/19 10:52,,,,
725582,Fenix Radio +3,10/2/19 16:00,,,,
572656,Fenix 3,5/24/19 13:03,,,,
566670,Fenix 3,5/21/19 13:13,,,,
472497,Fenix 2,2/5/19 18:48,,,,
892189,"Fenix Power TV 24in FTA Upgrade, BJ",2/1/20 12:52,,,,
842277,Fenix Power TV 24in FTA BJ,12/22/19 7:49,,,,
814532,Fenix Radio +3,12/5/19 14:04,,,,
524866,Fenix Radio +5,4/9/19 17:10,,,,
814289,Fenix Radio +3,12/5/19 12:32,,,,
784272,Fenix Power 2+ Tondeuse,11/15/19 20:38,,,,
660893,Fenix Radio +3,8/9/19 16:13,,,,
731863,Fenix Power TV 24in FTA BJ,10/7/19 18:34,,,,
725878,Fenix 3,10/2/19 18:55,,,,
531875,Fenix Radio +3,4/18/19 17:14,,,,
488140,Fenix 2,2/25/19 15:51,,,,
781780,Fenix Radio +3,11/15/19 16:42,,,,
777475,Fenix Radio +5,11/12/19 20:40,,,,
855013,Fenix Radio +3,12/31/19 11:26,,,,
773227,Fenix Radio +3,11/9/19 18:53,,,,
572698,Fenix 3,5/24/19 12:28,,,,
552784,Fenix Radio +5,5/12/19 10:26,,,,
781225,Fenix 2,11/14/19 15:09,,,,
824609,Fenix 3,12/11/19 12:43,,,,
643343,Fenix Radio +5,7/23/19 13:10,,,,
863392,Fenix Radio +3,1/9/20 7:44,,,,
509448,Fenix Radio +3,3/23/19 14:38,,,,
521902,Fenix Radio +3,4/6/19 12:08,,,,
773264,Fenix Power TV 24in FTA BJ,11/10/19 13:42,,,,
686561,Fenix Radio +3,9/3/19 10:48,,,,
791522,Fenix 2,11/19/19 16:46,,,,
511667,Fenix Radio +3,3/26/19 18:57,,,,
562273,Fenix Radio +3,5/18/19 13:56,,,,
811006,Fenix Radio +3,12/4/19 14:42,,,,
790640,Fenix Power TV 24in FTA BJ,11/19/19 11:11,,,,
617555,Fenix 3,6/28/19 12:47,,,,
730821,Fenix Radio +5,10/7/19 9:39,,,,
682440,Fenix 3,8/30/19 13:59,,,,
549137,Fenix Radio +3,5/9/19 12:26,,,,
799737,Fenix Power TV 24in FTA BJ,11/26/19 13:10,,,,
912774,Fenix Radio +3,2/18/20 15:11,,,,
916684,Fenix Radio +3,2/21/20 23:26,,,,
821635,Fenix Radio +3,12/9/19 17:26,,,,
658337,Fenix Radio +3,8/7/19 13:50,,,,
592144,Fenix 3,6/7/19 9:18,,,,
724600,Fenix 2,10/2/19 7:35,,,,
695483,Fenix 3,9/9/19 18:02,,,,
415528,Fenix Radio +3,12/12/18 13:56,,,,
902387,Fenix Radio +3,2/9/20 16:13,,,,
819270,Fenix 2,12/8/19 12:35,,,,
810172,Fenix 2,12/7/19 16:06,,,,
776923,Fenix 2,11/12/19 16:38,,,,
873049,Fenix Power TV 24in FTA BJ,1/18/20 14:03,,,,
504053,Fenix 2,3/16/19 16:15,,,,
909022,Fenix Radio +3,2/14/20 19:03,,,,
878369,Fenix Power TV 24in FTA BJ,1/22/20 9:33,,,,
518593,Fenix 2,4/2/19 18:05,,,,
821957,Fenix Radio +3,12/10/19 7:24,,,,
757929,Fenix Radio +3,10/29/19 15:33,,,,
646615,Fenix Radio +3,7/26/19 17:45,,,,
512495,Fenix Radio +3,3/27/19 18:56,,,,
560291,Fenix Radio +5,5/17/19 10:04,,,,
514270,Fenix Radio +5,3/29/19 18:48,,,,
875884,Fenix Radio +3,1/20/20 15:08,,,,
614250,Fenix 2,6/25/19 17:46,,,,
851762,Fenix Power TV 24in FTA BJ,12/29/19 8:12,,,,
782680,Fenix 2,11/15/19 11:43,,,,
664451,Fenix 2,8/13/19 15:33,,,,
803345,Fenix Power TV 24in FTA BJ,11/28/19 11:51,,,,
570969,Fenix 3,5/23/19 14:25,,,,
871544,Fenix 3,1/16/20 18:59,,,,
829838,Fenix Radio +3,12/14/19 16:57,,,,
613818,Fenix Radio +5,6/25/19 13:31,,,,
855789,Fenix 3,12/31/19 17:39,,,,
884149,Fenix Radio +3,1/26/20 15:52,,,,
778833,Fenix Radio +3,11/13/19 14:25,,,,
765358,Fenix Radio +3,11/4/19 13:30,,,,
689944,Fenix Radio +3,9/9/19 9:29,,,,
908503,Fenix 2,2/14/20 11:50,,,,
854671,Fenix 2,12/31/19 9:15,,,,
817351,Fenix Radio +3,12/7/19 8:54,,,,
755188,Fenix Radio +3,10/28/19 16:19,,,,
515105,Fenix 3,3/30/19 11:43,,,,
565162,Fenix 2,5/21/19 17:52,,,,
587420,Fenix 2,6/3/19 12:57,,,,
909359,Fenix Power TV 24in FTA BJ,2/15/20 12:13,,,,
562561,Fenix 3,5/18/19 18:09,,,,
818007,Fenix Radio +5,12/7/19 13:44,,,,
695830,Fenix Radio +3,9/10/19 18:49,,,,
787982,Fenix 3,11/17/19 18:23,,,,
728717,Fenix 3,10/4/19 19:31,,,,
570341,Fenix 2,5/23/19 11:46,,,,
651351,Fenix 3,7/31/19 11:32,,,,
820115,Fenix Radio +3,12/9/19 11:11,,,,
538017,Fenix Radio +3,4/27/19 8:23,,,,
725817,Fenix 3,10/2/19 16:37,,,,
816156,Fenix Radio +3,12/6/19 12:43,,,,
561807,Fenix Radio +3,5/18/19 11:12,,,,
634716,Fenix Radio +3,7/15/19 10:55,,,,
478383,Fenix Radio +3,2/11/19 15:18,,,,
817875,Fenix Radio +5,12/7/19 12:43,,,,
763946,Fenix Radio +3,11/3/19 12:05,,,,
632034,Fenix Radio +3,7/12/19 11:37,,,,
517553,Fenix 3,4/1/19 15:41,,,,
719478,"Fenix Power TV 24in FTA Upgrade, BJ",9/27/19 14:17,,,,
777108,Fenix Radio +3,11/12/19 15:36,,,,
912091,Fenix Radio +5,2/18/20 10:01,,,,
514288,Fenix 3,3/29/19 14:22,,,,
559046,Fenix 2,5/16/19 15:59,,,,
498659,Fenix Radio +3,3/9/19 15:58,,,,
538518,Fenix 3,4/27/19 14:58,,,,
837214,Fenix Power 4 + Woofer BJ,12/19/19 12:17,,,,
848558,Fenix Power TV 24in FTA BJ,12/26/19 12:03,,,,
654644,Fenix 3,8/3/19 18:51,,,,
693465,"Fenix Power TV 24in FTA Upgrade, BJ",9/8/19 10:34,,,,
454780,Fenix Radio +3,1/19/19 15:51,,,,
798617,Fenix Power TV 24in FTA BJ,11/25/19 12:56,,,,
782694,Fenix Radio +3,11/15/19 11:17,,,,
765352,Fenix Radio +3,11/4/19 13:34,,,,
479605,Fenix Radio +3,2/12/19 17:23,,,,
738667,Fenix Radio +3,10/13/19 18:23,,,,
789811,Fenix Radio +3,11/18/19 18:26,,,,
457205,Fenix 2,1/21/19 16:39,,,,
829273,Fenix Power TV 24in FTA BJ,12/14/19 12:48,,,,
897772,Fenix Power TV 24in FTA BJ,2/5/20 17:19,,,,
863232,Fenix Power TV 24in FTA BJ,1/8/20 17:23,,,,
572891,Fenix 3,5/25/19 11:39,,,,
834468,Fenix Power TV 24in FTA BJ,12/21/19 9:13,,,,
870342,Fenix 3,1/15/20 16:13,,,,
772656,Fenix Radio +3,11/9/19 13:28,,,,
838837,Fenix Power TV 24in FTA BJ,12/20/19 11:04,,,,
547240,Fenix Radio +3,5/7/19 19:36,,,,
744636,Fenix 2,10/18/19 16:43,,,,
685172,Fenix Radio +3,9/2/19 12:04,,,,
722843,Fenix Power TV 24in FTA BJ,9/30/19 16:35,,,,
766829,Fenix Radio +3,11/5/19 13:37,,,,
898420,Fenix Radio +3,2/6/20 19:22,,,,
557888,Fenix Radio +3,5/15/19 16:31,,,,
512137,Fenix Radio +5,3/27/19 19:03,,,,
914801,Fenix Power TV 24in FTA BJ,2/21/20 12:57,,,,
718837,Fenix Power TV 24in FTA BJ,9/27/19 12:46,,,,
865406,Fenix Radio +3,1/10/20 18:16,,,,
569210,Fenix 3,5/22/19 17:12,,,,
560148,Fenix 2,5/17/19 9:41,,,,
915820,Fenix Radio +3,2/21/20 10:14,,,,
856927,Fenix Power TV 24in FTA BJ,1/2/20 15:29,,,,
712604,Fenix 3,9/23/19 10:12,,,,
829967,Fenix Radio +3,12/18/19 15:47,,,,
501162,Fenix 3,3/12/19 20:47,,,,
518254,Fenix Woofer +3,4/2/19 12:48,,,,
554134,Fenix Radio +3,5/13/19 13:15,,,,
838335,Fenix 2,12/20/19 8:45,,,,
599938,Fenix 3,6/12/19 16:22,,,,
552916,Fenix Radio +3,5/12/19 12:25,,,,
855074,Fenix Radio +3,12/31/19 12:23,,,,
809396,Fenix 2,12/2/19 15:08,,,,
690899,Fenix Power TV 24in FTA BJ,9/6/19 9:36,,,,
916989,Fenix 3,2/22/20 10:06,,,,
568808,Fenix 3,5/22/19 14:18,,,,
747964,Fenix 2,10/21/19 16:51,,,,
780945,Fenix Radio +5,11/14/19 14:00,,,,
780989,Fenix Radio +3,11/14/19 14:54,,,,
497940,Fenix 3,3/8/19 19:27,,,,
660427,Fenix Radio +3,8/9/19 11:45,,,,
499263,Fenix 2,3/10/19 16:29,,,,
888421,Fenix Power TV 24in FTA BJ,1/29/20 13:32,,,,
561283,Fenix 3,5/17/19 18:03,,,,
903423,Fenix Power TV 24in FTA BJ,2/14/20 14:50,,,,
777805,Fenix Radio +3,11/13/19 9:17,,,,
535616,Fenix Radio +3,4/24/19 10:56,,,,
681459,Fenix Radio +5,8/29/19 16:26,,,,
779198,Fenix Radio +3,11/13/19 16:02,,,,
905822,Fenix Radio +3,2/12/20 10:50,,,,
554487,Fenix 3,5/13/19 15:58,,,,
653683,Fenix 3,8/3/19 7:09,,,,
693047,Fenix 2,9/7/19 14:53,,,,
615902,Fenix Radio +3,6/27/19 8:58,,,,
640547,Fenix Radio +5,7/20/19 15:36,,,,
770321,Fenix Radio +3,11/7/19 16:08,,,,
