loan_id,customer_id,daily_rate,days_elapsed,days_til_lockout,total_paid
502343,1176132,160,348,-25,36800
846765,1611345,500,63,4,30100
657239,1495799,160,203,15,18920
555807,1297638,300,204,-133,16000
733740,1653750,500,139,5,64000
837179,1881877,165,66,10,11500
750605,1320946,360,125,0,40628
712430,1609205,950,155,6,128000
783049,1763720,130,102,5,13060
450798,1077480,175,407,0,64300
897029,1998033,165,20,9,3800
568289,1318075,160,279,6,34700
501783,1174841,300,349,4,86300
748110,1686205,280,0,7,79000
909706,2021475,500,8,29,15000
676775,1539599,175,184,-1,27350
780872,1759100,500,103,1,40505
780394,1758021,250,103,9,25000
791218,1781018,150,98,28,18000
561027,1306546,140,244,-104,17100
866464,1945503,165,44,-1,6000
777758,1752241,165,104,2,15165
826390,1858633,500,75,-25,20000
785634,1769358,250,101,-66,6000
402285,962418,175,451,4,69675
659954,1501933,175,201,7,33500
912327,1589987,360,7,92,12027
871356,1955948,500,40,-13,7000
799998,1554709,360,91,1,20768
690482,1353988,360,173,0,43945
697470,1580276,300,167,0,46200
809089,1820407,165,85,5,13900
791149,1780941,165,98,14,16500
488288,1144641,175,365,8,55300
809031,1820152,165,85,-42,6100
740164,1668389,150,133,27,22700
489142,1146521,275,364,1,81450
549673,1201725,175,263,-32,11100
557676,1300885,160,286,6,41100
773666,1743265,165,50,134,80730
552957,1292147,275,289,-1,73000
586260,1345076,175,268,1,42270
850652,1911367,165,59,5,9600
863192,1938403,500,48,60,50000
549246,1283889,300,292,-63,61500
652560,1485119,270,208,4,51500
784782,1767508,500,101,-1,43500
806437,1814699,165,87,5,13000
551566,1289195,175,290,-31,34875
899294,2002054,280,19,6,4000
636957,1449354,140,223,0,26400
488902,1146006,160,364,1,58300
618707,1407976,270,241,-27,42200
783594,1542048,150,102,5,15000
916534,2036835,165,4,12,1000
675331,1536335,175,186,-4,21900
789425,1768475,500,99,1,43000
777235,1751125,165,105,5,17000
547631,1279603,140,293,18,38800
697663,1580614,140,166,4,22305
789934,1778188,165,99,-8,5500
436787,1044596,140,423,-1,49620
659979,1501998,270,201,6,42880
629410,1432198,175,229,-72,21000
792716,1784390,280,0,7,79000
698244,1581738,140,5,2,72240
886735,1981257,500,28,40,30000
678398,1543296,270,182,0,40350
917807,2039652,165,2,5,0
808944,1820096,130,85,12,11600
903154,2008935,280,15,9,5400
562199,1308871,175,283,4,45900
805005,1811481,500,88,12,45000
819726,1844138,165,79,0,12000
778704,1754315,165,104,11,15000
507346,1187548,140,342,2,45960
798398,1797026,500,92,1,41000
618303,1407041,175,241,2,40715
693559,1573684,270,0,7,81120
883581,1976416,500,31,16,20000
804648,1810689,165,88,1,12900
671891,1528521,300,0,0,90000
845555,1899989,165,64,30,14500
652015,1483886,240,209,2,39300
570972,1322181,475,277,1,123000
698898,1582801,270,166,2,35500
474864,1120967,175,383,2,66050
515415,1206428,475,332,-9,139120
392255,927460,240,381,1,82459
586603,1342102,160,268,-68,23800
438422,1048351,140,419,4,59800
855123,1921160,500,56,-25,10000
570644,1321574,160,278,12,36800
802906,947346,160,89,48,17153
813361,1829896,165,83,5,12300
763394,1720494,500,115,8,58000
548406,1281922,175,293,2,50248
484006,1136826,240,311,2,84393
446994,1068456,140,411,-12,31300
890697,1987651,430,25,0,6500
625969,1424344,160,234,8,33400
552788,1291758,160,289,9,38250
568082,1317733,160,279,-1,44350
819079,1842664,500,79,-1,31000
854921,1920701,165,56,8,8950
575573,1329384,160,275,32,44156
696646,1133808,699,168,2,101745
837380,1881000,165,68,19,13400
554631,1295692,240,205,-190,1400
798773,1797901,950,18,62,280000
545984,1276259,140,217,-120,12600
546473,1277379,175,294,3,48800
677440,1541141,475,183,-3,59250
919307,2043044,165,1,6,0
562213,1308905,275,283,1,69000
788349,1774631,500,98,3,46000
443929,1060229,140,414,-2,52000
908678,2019130,130,11,3,1000
882718,1756278,500,31,18,18000
687471,1561997,240,175,2,38000
636833,1449049,475,177,17,155000
605335,1379306,160,253,18,42000
515325,1206220,300,248,-219,9300
797712,1795580,430,93,34,51600
716719,1616721,175,153,8,26250
610258,1389349,140,248,-5,17780
848290,1905987,165,61,4,9700
729138,1643313,175,143,1,21000
908020,2017690,130,12,2,1000
623127,1417976,270,237,18,52640
550084,1285938,160,291,5,46500
502460,1176388,475,348,3,165000
514734,1204716,160,330,-58,23000
699605,1581351,300,166,-1,45800
789949,1778239,130,99,2,12330
633848,1346394,275,227,13,39500
718289,1619625,500,152,17,75000
711191,1607136,140,155,-72,10590
559291,1303534,160,285,-13,42900
821786,1848640,130,78,13,11000
742526,1114057,165,131,-4,19800
857783,1926770,500,53,-3,11000
484705,1123008,300,288,-247,9000
708289,1601031,175,159,0,26425
593603,1357209,160,263,2,39000
781767,1761016,130,103,-1,14600
527351,1201355,175,319,1,41340
905940,1894473,165,13,12,3000
883291,1975870,430,31,-20,2000
508525,1190205,500,340,7,150500
796975,1793922,500,94,-32,22500
814522,1832486,150,82,6,13000
784974,1767838,165,101,13,17900
810744,1824098,165,84,3,10600
679080,1544799,175,182,13,31537
553596,1293472,160,288,2,41280
580572,1335749,175,189,-152,5100
550088,1285891,175,291,-3,44100
691360,1255008,360,172,0,48296
734265,1655012,300,139,3,35721
675442,1180936,330,186,5,51925
800221,1801014,165,91,2,14750
617191,1387728,175,242,5,40604
594809,1359870,160,262,5,38100
916902,2037676,130,3,19,1950
819849,1844430,165,79,6,8000
477261,1125847,140,381,2,53750
881263,1972315,500,32,7,16000
492031,1152926,275,87,-80,0
582430,1338536,160,271,-12,38311
485646,1139516,275,370,1,94025
740156,1668357,280,133,2,36500
785224,1768482,165,101,14,18000
815943,1835626,165,81,8,13800
451770,1079797,175,405,1,72775
488551,1145237,160,365,1,56001
842893,1894296,280,65,-4,6900
788932,1775909,130,99,-7,10000
515215,1205972,175,332,-2,56625
633573,1441697,175,227,-1,34750
408332,977053,275,446,32,127850
397737,951826,240,371,-278,20000
801765,1804443,500,90,26,53000
845172,1899136,165,64,4,9950
738597,1664875,500,134,12,66500
607040,1382740,160,211,-121,6500
729860,1645040,250,143,112,58000
810219,1822962,165,84,-33,6625
552401,1291084,160,290,6,46000
567048,1316196,270,274,14,87728
897531,1998913,130,20,17,3900
896654,1997465,500,20,17,15000
658309,1498237,300,202,5,62680
843742,1611759,360,64,1,16200
767319,1729208,150,112,10,16350
696786,1579161,140,168,-9,11900
847985,1905330,500,62,5,30000
895771,1995941,280,21,14,8000
879692,1969802,500,33,3,14000
810670,1823970,165,84,2,11555
572632,1324702,175,225,-120,15300
812345,1827637,165,21,223,83000
733541,1653284,175,139,1,23114
879657,1969691,165,33,2,4500
739376,1666596,500,134,-8,58000
817308,1838724,165,80,5,12800
551554,1289207,275,207,-200,0
700617,1585818,140,165,3,20950
554076,1294483,275,288,15,73025
552924,1292063,175,289,5,33400
619160,1409045,160,241,6,32700
406298,972022,275,447,12,119800
397242,950580,240,128,-121,0
590613,1352957,160,265,0,36500
715804,1614971,500,153,107,100000
886193,1980474,500,28,4,12500
723261,1629929,500,148,4,72501
737756,1662945,130,136,4,18200
818186,1840666,165,80,0,12000
558004,1301426,300,286,0,71400
705732,1316525,360,161,25,43401
512747,1200091,300,334,4,81600
549045,1283414,270,292,-6,36970
451353,1078800,500,406,-2,119500
546675,1277849,475,211,-162,20000
636685,1448670,240,223,10,29850
630202,1434027,475,157,152,155000
569350,1319940,175,252,-37,17875
768853,1654502,165,110,2,18050
891849,1321914,360,24,2,7171
553017,1292286,140,289,1,23350
568874,1319108,175,279,-1,44250
569164,1319652,270,208,-119,16100
713042,1577093,140,155,3,20830
866550,1945682,500,43,15,23000
763564,1706596,220,115,1,23800
700347,1107359,360,165,3,39739
693253,1130869,175,168,1,29450
832952,1872786,500,70,28,45000
791220,1693496,250,62,-16,1750
618235,1406907,140,241,3,15000
591243,1353698,175,264,0,48100
851781,1913898,150,58,21,10000
754640,1700743,165,122,4,19500
812547,1828047,165,83,23,16500
549618,1284798,175,268,-83,17675
848912,1907433,165,61,-1,7325
491394,1151502,300,361,40,82200
826573,1859054,220,75,3,15000
562372,1309228,300,248,-120,4900
555454,1275943,175,287,-40,41025
516564,1209020,240,331,0,68300
784101,1765978,165,102,25,20000
652832,1485735,300,207,30,63000
919054,2042473,250,1,6,0
514690,1204682,140,234,-131,7100
710192,1605035,270,158,-21,43890
554702,1295833,175,288,19,44050
568721,1318817,160,279,0,28110
623654,1418977,270,235,3,67500
735695,1658215,165,137,-2,17060
885664,1979654,165,29,-1,3000
597436,1364145,275,259,5,71000
823136,1851523,165,77,9,13000
551606,1289323,275,290,-17,41248
897109,1998165,500,20,6,5000
791747,1782263,165,98,5,14700
468593,1109623,140,389,5,53200
724542,1632883,300,146,0,37500
568830,1319010,160,279,22,42540
778269,1753369,165,98,5,14000
734877,1656386,150,138,-12,14750
551089,1288267,175,291,3,41325
770837,1736913,250,109,137,65000
729396,1643937,500,143,0,23000
806619,1815105,430,87,2,39500
573836,1326756,475,238,-25,45500
676130,1011295,330,185,0,46929
787945,1773731,165,100,9,14000
833506,1408914,360,70,21,8571
750808,1692140,165,125,-79,6000
531367,1242440,475,313,0,136950
563754,1311597,140,281,-35,22760
824937,1855462,280,76,-5,3000
573246,1325718,140,277,6,38050
405367,969746,175,448,6,67300
569621,1320395,270,278,-7,56740
514315,1203764,175,333,57,66600
735120,1656897,250,138,51,50000
818368,936953,360,71,2,22896
881118,1972141,280,33,2,8600
659375,1500532,175,201,5,30100
656823,1494786,175,203,53,34605
491922,1152573,140,277,-215,2000
787693,1773144,165,100,-10,12400
449307,1073933,175,409,-57,57725
813386,1828667,130,83,0,8717
857130,1925415,165,54,31,13000
781737,1760956,130,103,25,16500
761321,1715816,500,117,-1,49000
906512,2014915,500,13,1,3500
514342,1203823,300,333,7,91100
771191,1737656,500,109,9,51000
714926,1613366,500,154,2,0
736213,1659426,150,137,71,30000
636475,1448201,240,224,1,49500
570085,1320882,140,278,-32,29985
629532,1432498,160,231,11,33400
614926,1399440,160,244,-13,12800
513360,1201542,140,179,-172,0
530302,1239980,175,314,-2,40100
693172,1572944,175,171,159,57000
906523,2003764,220,0,7,59000
815179,1833957,280,82,1,7250
549422,1284212,275,292,6,72900
871489,1956245,165,39,4,6000
595201,1360534,140,186,-103,10000
787529,1772790,130,100,0,10520
866330,1838684,500,44,0,14000
755374,1702456,220,120,-63,3000
651066,1481756,270,209,1,49500
741066,1667082,130,133,-4,14600
512080,1198518,140,335,-1,30700
507317,1187475,475,0,7,142350
865895,1944207,500,45,22,30000
618810,1408197,275,241,3,58200
573746,1326618,270,277,-12,60480
881938,1973356,165,32,1,3875
709215,1602957,500,158,-45,30000
602219,1372985,270,256,14,44990
805307,1812105,500,88,-1,38500
417358,998571,300,384,-1,107960
668827,1521742,480,192,4,78950
516519,1208913,275,331,1,59300
551450,1288971,300,290,3,81000
733656,1542033,300,139,2,31500
627083,1426994,140,233,5,33500
821826,1848714,130,78,24,10800
778481,1753839,130,104,0,13220
752703,1696323,500,123,2,53500
918414,1992408,165,1,9,0
684801,1556902,160,176,3,28500
524600,1226861,475,239,-180,13250
705467,1595240,175,161,5,30100
550415,1150157,175,291,-2,38753
514203,1203494,275,333,0,84000
680109,1547247,175,181,1,27875
402333,962582,140,368,-229,16500
910852,1939934,165,8,2,600
902601,2008114,150,15,191,30000
841150,1890435,165,63,13,8100
857712,1926603,220,53,2,11200
773142,1742056,150,108,-32,10000
728130,1641053,175,144,7,22800
793093,1497885,360,97,75,14112
741669,1671686,500,130,8,65500
855386,1921699,165,56,-1,7800
577843,1332151,160,170,-59,4320
727229,1639019,140,145,3,19000
549139,1283628,300,292,1,74600
552408,1291083,160,290,8,47960
586410,1345338,140,268,7,38100
751080,1692764,150,124,6,17550
789497,1776546,165,99,5,16000
914264,2031679,165,6,19,3000
813393,1829974,165,82,5,13200
562665,1309835,160,283,-1,24300
590951,1353313,270,264,-9,62400
445018,1050099,140,413,1,56500
766182,1726672,165,112,-49,8400
900336,2003855,150,18,30,6150
753906,1699057,500,122,-32,7000
788662,1775302,150,99,7,14500
855589,1922175,150,56,-49,0
785715,1513027,130,101,3,12720
410686,955315,475,367,5,166558
549679,1284927,140,292,-25,31900
644946,1467711,160,216,11,29360
646013,1470168,160,215,28,34600
486269,1140554,300,369,1,94467
815156,1548448,140,82,1,8550
702867,1590278,175,164,3,26250
826235,1858288,500,75,4,30000
870119,1953297,150,40,17,6600
552959,1292138,175,289,1,29575
820498,1845746,165,78,5,12000
573615,1326356,140,229,-121,13500
756424,1704726,280,120,0,32800
515506,1206664,275,332,18,82450
864601,1941415,150,46,7,7000
719567,1621924,300,151,-53,5000
683336,1554487,160,178,-1,26480
765812,1725915,150,113,1,14900
839827,1887586,480,67,2,26000
767404,1729370,130,112,4,14660
685393,1558011,140,173,-1,19450
779264,1755572,165,104,3,20000
788456,1774846,250,96,14,24500
749082,1688298,165,126,14,21000
910070,2022324,500,9,38,20000
500781,1165300,270,345,0,96390
537356,1256480,175,305,-1,56400
817925,967154,360,80,-59,8196
825133,1855860,500,75,12,40000
513522,1201930,175,334,-55,32070
847786,1904877,165,62,-1,7500
754466,1700338,250,122,3,27000
669512,1523353,300,191,5,54000
553273,1292901,160,289,4,43300
756328,1458054,360,120,2,41664
909476,2020736,165,10,21,4000
566289,1314922,160,279,-1,31000
513090,1200905,175,251,-121,19926
846508,1901991,430,0,7,115000
546122,1276587,160,295,26,48380
418960,1002355,140,313,-22,29840
894602,1994230,165,20,17,5000
854234,1919202,165,54,41,14305
482426,1134130,240,374,0,73540
640729,1458054,160,219,2,34436
494599,1158606,240,357,-3,74251
553159,1292599,175,263,-120,21175
551185,1288482,175,251,-136,2000
868055,1948958,280,42,32,19000
815216,1832797,165,82,12,14000
654415,1238532,360,206,21,62798
904146,2010613,165,14,11,3000
546589,1277629,160,294,-2,42750
715379,1614282,950,154,0,97000
472804,1117016,300,300,-260,10000
897619,1999092,500,20,3,8000
818792,1842031,165,80,28,16400
442327,1057580,240,362,7,85163
481748,1132954,300,298,4,103827
414708,992091,175,440,11,66000
435652,1041846,295,424,0,98000
693827,1574191,300,170,-1,48300
515856,1207508,140,249,-138,10400
489669,1147731,175,363,3,62075
444130,1061765,240,346,16,85680
553779,1293857,175,288,5,53100
918534,2041240,150,1,6,0
854059,1763963,165,57,10,6000
607173,1383033,160,251,6,40900
821744,1848516,165,78,0,11500
625262,1422743,300,234,21,64800
762782,1719062,165,115,12,20000
592606,1353990,270,261,3,65600
559428,1299072,300,285,-9,66300
890148,1986802,150,26,21,6000
813036,1829151,280,83,2,24400
718601,1620121,270,151,7,40500
562379,1309213,175,283,0,50400
785066,1768109,130,101,6,13909
547095,1278763,240,294,-2,56300
578803,1333332,275,273,-2,59000
500165,1171283,160,351,5,56700
738958,1208345,360,134,1,41986
508171,1189423,175,341,2,58420
746968,1390383,360,127,9,21460
573117,1325493,300,276,1,75000
818840,1395238,115,80,4,8839
775185,1746627,165,106,14,11000
553215,1292759,275,288,-4,63800
846936,1902960,150,63,10,10000
517700,1211343,160,329,2,48100
429908,1028426,175,429,2,57900
445063,1063907,240,323,13,81513
753324,1697777,500,123,4,60000
901612,2006359,500,17,20,15000
558682,1302521,160,285,0,38240
821433,1847858,165,78,21,15000
817996,1840248,130,80,3,10400
785878,1768656,165,101,2,15700
697420,1580193,300,167,-24,31000
821705,1848425,130,78,-71,0
818770,1841990,280,79,-31,11900
633535,1441603,160,227,3,29600
820196,1845087,250,78,-26,6250
559069,1303132,140,285,-22,29175
752829,1696586,165,123,12,21700
621711,1414886,175,238,-81,26000
776274,1749012,165,105,2,15600
818490,1841365,165,80,1,9485
514746,1204705,270,186,32,87728
800682,1802091,950,91,1,85000
585865,1344511,140,226,-120,10900
891982,1989941,500,24,23,20000
769275,1733462,500,110,1,46500
622741,1417074,175,237,2,39175
574945,1328594,270,239,-28,19700
769255,1463189,360,110,-5,22170
806652,1815125,165,87,5,12000
686285,1559613,160,175,183,58700
856363,1923776,150,54,1,7100
754659,1700795,150,121,1,16700
411452,984558,140,443,2,61900
404102,965755,300,366,-159,40200
547110,1278804,140,294,4,31400
565386,1314002,160,279,0,40650
814486,1832429,165,82,11,12500
475206,1121642,240,344,-73,81360
401256,959921,175,452,0,54825
412845,987658,175,442,2,75618
704003,1592222,160,162,9,24500
738492,1400294,360,134,0,44634
700670,1585967,140,165,-31,16800
901851,2006833,250,16,21,7500
512895,1200424,300,334,-54,70000
572040,1323891,160,277,10,44900
692150,1241030,360,172,9,38075
805773,1813173,280,88,1,23400
818517,965754,165,80,-1,10800
558169,1301737,175,286,-14,32050
492092,1150030,160,360,-61,39950
559215,1303427,175,285,179,80000
629215,1431789,140,231,-11,23070
553028,1292306,275,206,-143,16000
773208,1742192,280,108,2,28800
823716,1852826,165,77,15,14000
806249,1193312,360,87,5,18000
785199,1768428,250,101,6,22500
777718,1752155,130,104,0,13300
791656,1782077,280,98,-4,19200
844622,1282180,360,64,37,31746
695023,1576052,160,169,8,24200
712202,1608902,175,155,-1,22559
765496,1725110,165,113,0,17500
487713,1143419,140,366,-38,19100
650576,1480643,175,209,6,32675
615133,1398852,175,244,1,40408
858947,1929249,220,52,0,10000
784555,1766999,130,101,3,8800
722900,1629153,500,148,-2,41000
789006,1776085,500,99,8,48000
837859,1883387,130,68,-39,3000
827794,1861710,250,73,24,22500
813403,1829982,150,82,0,10500
571898,1323717,140,277,-8,34800
840336,1888662,280,66,0,16500
852192,1914802,500,58,10,27900
713298,1610554,175,155,1,29950
663091,1508881,175,197,4,36000
715242,1613977,175,154,2,26500
869503,1951961,220,40,5,7900
823675,1852741,165,77,28,16155
529313,1237665,300,316,3,72000
610867,1390637,270,248,39,77774
713603,1395275,500,155,2,69000
773555,1743021,500,107,0,47500
683434,1554708,160,178,5,27900
465515,1104658,300,392,0,101800
643123,1463446,160,216,33,36000
815537,1834727,150,81,8,12250
727296,1639152,175,145,5,25500
686467,1559934,175,175,1,29250
863007,1937992,165,48,4,7500
559030,1303128,300,285,-54,34300
561664,1307749,270,277,52,77198
511955,1198226,175,335,-3,44500
652683,1485383,140,207,40,31200
754642,1700752,165,121,10,14300
851397,1913069,130,59,36,11270
636084,1447368,160,224,5,35000
769868,1734718,165,110,24,20350
909265,2020513,165,10,27,5000
818966,1842406,220,79,4,17240
790597,1779671,500,98,0,44500
818557,1841520,130,80,-1,9160
511794,1197882,300,253,9,80000
465472,1104500,140,392,2,48400
527436,1192988,140,319,13,24255
495283,1160127,270,291,-4,94276
562233,1308941,300,268,0,106979
548804,1282838,175,292,1,46600
608283,1385230,240,250,1,45000
782147,1761747,165,102,4,16500
777796,1752321,130,104,-16,8200
813209,1829518,280,83,14,25960
900710,2004537,500,18,4,7500
818335,1415612,165,67,124,86461
553129,1292547,175,289,2,39750
572934,1130955,140,277,-4,32500
573992,1327084,160,193,-132,3000
856574,1924215,250,54,4,12750
706694,1597718,500,160,-1,70501
458927,1093368,300,389,-2,107859
919053,1604703,115,1,14,934
631007,1435283,160,229,20,34600
572507,1324571,160,277,19,47000
574356,1327535,160,276,8,32420
765891,1726077,280,113,7,32100
566141,1314657,160,280,-2,21600
765660,1725536,130,113,5,14000
738744,1665212,130,134,35,21600
821938,1848964,165,78,0,9040
565158,1313550,160,281,0,40781
712193,1353939,300,155,89,64300
581005,1336470,140,189,-151,4000
486226,1140488,300,32,109,91800
769297,1592711,250,110,15,29500
911044,2024468,500,8,5,3000
573889,1326810,160,277,1,21500
545341,1274796,175,295,-22,28150
568997,1319299,140,279,0,33300
671165,1526997,175,189,-98,11500
772681,1740953,130,108,10,13800
832346,1871503,500,71,60,60000
818497,1841369,220,80,18,19800
557971,1301399,160,286,-3,40700
452956,1082585,175,404,0,55175
785342,1768743,165,101,0,11500
788785,1775591,130,99,-3,11850
823514,1852351,165,76,-26,6475
547435,1279604,175,293,-2,41650
562731,1307304,175,282,-1,54500
781759,1760994,165,103,3,16100
775389,1746827,130,106,-1,12900
833278,1873461,165,70,0,10475
817824,1839918,165,80,1,12500
552497,1291269,175,290,-10,30050
613957,1397315,160,245,12,35200
524699,1227059,275,322,-67,58825
627079,1426980,175,232,9,35600
800870,1802530,130,91,6,11200
830599,1867876,500,72,2,33500
704334,1592876,500,162,3,73500
570540,1321404,475,278,-68,55000
793257,1785606,220,97,-15,12100
541309,1265518,300,300,1,80000
867863,1948513,500,43,42,37500
829571,1865637,165,73,20,14350
709608,1603785,300,158,2,42000
569914,1320659,160,278,-64,16520
771971,1739436,165,108,-56,7500
628228,1429499,160,232,46,29000
832063,1870853,500,71,5,36000
837768,1883218,500,68,6,33000
500262,1171504,160,351,5,57975
835654,1878626,500,69,6,34000
554016,1294347,140,288,9,37180
886593,1981067,165,28,4,4400
506107,1184707,175,343,14,58250
874660,1962424,250,36,34,15000
616953,1403956,160,242,0,33500
734221,1654911,160,139,1,20200
796436,1792671,150,94,-4,12350
515857,1207501,160,331,0,21306
819676,1296474,280,79,2,21000
700964,1586457,175,165,5,22900
573405,1325963,175,277,-10,25500
413356,988960,240,442,-67,64100
652779,1485614,300,207,-2,54468
549689,1284964,475,278,6,153989
647363,1473290,500,213,34,105000
798523,1797367,165,92,2,14000
571656,1323453,160,277,7,44000
855805,1725681,150,36,1,4500
801256,1803324,500,90,7,45000
555689,1297416,175,231,-164,8250
821796,1777684,500,78,75,73000
673046,1531079,175,188,28,31550
562362,1309183,175,283,3,45700
557747,1300973,175,286,9,46850
708862,1602233,270,159,-1,13700
799022,1798429,430,92,0,33820
827685,1625215,130,73,11,10000
496950,1163912,275,355,2,90613
444087,1061652,240,391,-41,15900
516558,1209007,140,272,-121,10600
777641,1414303,360,104,10,31634
462664,1099932,475,312,-271,9000
706451,1597195,175,160,22,28900
738696,1665108,165,135,3,19300
409224,979064,140,371,-114,13200
488452,1145009,160,365,3,56650
747017,1683682,165,127,6,20800
854174,1919071,165,57,-44,1000
781430,1760309,130,103,0,6600
622208,1415972,240,191,-89,13460
608511,1385603,270,250,0,62400
461084,1097151,175,397,2,64850
486027,1140105,300,286,-143,21612
851940,1914243,500,58,12,31500
907240,2016233,220,12,6,2500
704602,1593441,300,162,2,47000
542831,1268941,175,298,2,41400
527722,1234019,270,269,-60,16000
789133,1776397,280,99,6,28000
888307,1983698,150,27,31,6400
561731,1307860,175,283,-28,47600
788265,1774082,130,99,7,12820
723467,1630365,175,147,18,26250
873387,1960431,165,38,447,79000
739848,1667650,500,134,0,58000
710850,1606420,160,157,17,20480
667147,1517917,160,194,7,27700
558665,1302491,275,285,9,79000
825782,1857249,130,75,6,9700
557513,1300589,175,286,6,57100
