,mention
7327,TeamNews24
7328,TeamNews24
7329,TeamNews24
7330,TeamNews24
7331,tshidi_lee
7332,Wheels24
7333,CyrilRamaphosa
7334,TeamNews24
7335,TeamNews24
7336,TeamNews24
7337,TeamNews24
7338,TeamNews24
7339,BISouthAfrica
7340,TeamNews24
7341,TeamNews24
7342,gerbjan
7343,TeamNews24
7344,Health24com
7345,RobHouwing
7346,Fin24
7347,Parent24
7348,Health24com
7349,Herman_Mostert
7350,Channel24
7351,oh_mokwena
7352,Wheels24
7353,Channel24
7354,BISouthAfrica
7355,BISouthAfrica
7356,Wheels24
7357,BISouthAfrica
7358,BISouthAfrica
7359,MurrayRSA
7360,TeamNews24
7361,TeamNews24
7362,tshidi_lee
7363,TeamNews24
7364,TeamNews24
7365,TeamNews24
7366,TeamNews24
7367,TeamNews24
7368,TeamNews24
7369,TeamNews24
7370,TeamNews24
7371,TeamNews24
7372,TeamNews24
7373,TeamNews24
7374,tshidi_lee
7375,TeamNews24
7376,tshidi_lee
7377,TeamNews24
7378,TeamNews24
7379,TeamNews24
7380,TeamNews24
7381,TeamNews24
7382,TeamNews24
7383,TeamNews24
7384,TeamNews24
7385,TeamNews24
7386,tshidi_lee
7387,TeamNews24
7388,TeamNews24
7389,Sport24news
7390,BISouthAfrica
7391,BISouthAfrica
7392,Health24com
7393,BISouthAfrica
7394,BISouthAfrica
7395,Health24com
7396,food24
7397,CannyMaphanga
7398,BISouthAfrica
7399,Health24com
7400,Wheels24
7401,Wheels24
7402,Wheels24
7403,Health24com
7404,BISouthAfrica
7405,Channel24
7406,bparks
7407,Wheels24
7408,Fin24
7409,Health24com
7410,Sport24news
7411,BISouthAfrica
7412,BISouthAfrica
7413,Sport24news
7414,Sport24news
7415,Sport24news
7416,CTMarathon
7417,Wheels24
7418,Health24com
7419,Sport24news
7420,Wheels24
7421,BISouthAfrica
7422,BISouthAfrica
7423,Health24com
7424,Health24com
7425,BISouthAfrica
7426,City_Press
7427,W24_SA
7428,Sport24news
7429,Health24com
7430,Fin24
7431,TeamNews24
7432,TeamNews24
7433,TeamNews24
7434,TeamNews24
7435,ntwaagae
7436,Health24com
7437,Sport24news
7438,Fin24
7439,Wheels24
7440,BISouthAfrica
7441,BISouthAfrica
7442,nickymccain
7443,BISouthAfrica
7444,BISouthAfrica
7445,Fin24
7446,W24_SA
7447,BraGrobbies
7448,Sport24news
7449,pejames
7450,BISouthAfrica
7451,BISouthAfrica
7452,Channel24
7453,nickymccain
7454,Sport24news
7455,W24_SA
7456,Health24com
7457,W24_SA
7458,News24
7459,W24_SA
7460,BISouthAfrica
7461,BISouthAfrica
7462,Fin24
7463,Health24com
7464,Health24com
7465,W24_SA
7466,Wheels24
7467,BISouthAfrica
7468,Wheels24
7469,Sport24news
7470,Health24com
7471,Wheels24
7472,BISouthAfrica
7473,BISouthAfrica
7474,TeamNews24
7475,food24
7476,TeamNews24
7477,Wheels24
7478,TeamNews24
7479,TeamNews24
7480,JasonFelix
7481,BISouthAfrica
7482,BISouthAfrica
7483,food24
7484,Sport24news
7485,Wheels24
7486,TeamNews24
7487,TeamNews24
7488,TeamNews24
7489,Wheels24
7490,Parent24
7491,Wheels24
7492,Channel24
7493,BISouthAfrica
7494,MMkhabel
7495,Fin24
7496,BISouthAfrica
7497,azarrahk
7498,BISouthAfrica
7499,BISouthAfrica
7500,W24_SA
7501,Health24com
7502,BISouthAfrica
7503,BISouthAfrica
7504,Health24com
7505,JennaEtheridge
7506,BISouthAfrica
7507,BISouthAfrica
7508,BISouthAfrica
7509,CebohNyambose
7510,BISouthAfrica
7511,food24
7512,Parent24
7513,Wheels24
7514,BISouthAfrica
7515,Fin24
7516,TeamNews24
7517,Wheels24
7518,Parent24
7519,Channel24
7520,Channel24
7521,Bhekisisa_MG
7522,Parent24
7523,TeamNews24
7524,karynmaughan
7525,BISouthAfrica
7526,Wheels24
7527,Sesona_Ngqaks
7528,Sport24news
7529,Sesona_Ngqaks
7530,BISouthAfrica
7531,TeamNews24
7532,Sport24news
7533,BISouthAfrica
7534,Channel24
7535,Fin24
7536,gerbjan
7537,Naspers
7538,TeamNews24
7539,TeamNews24
7540,Wheels24
7541,JennaEtheridge
7542,CebohNyambose
7543,BISouthAfrica
7544,BISouthAfrica
7545,kaveels
7546,TeamNews24
7547,TeamNews24
7548,Wheels24
7549,TeamNews24
7550,TeamNews24
7551,TeamNews24
7552,TeamNews24
7553,TeamNews24
7554,BISouthAfrica
7555,Solitoliquido
7556,BISouthAfrica
7557,BISouthAfrica
7558,Wheels24
7559,Health24com
7560,Wheels24
7561,Sport24news
7562,Fin24
7563,Health24com
7564,Wheels24
7565,Fin24
7566,W24_SA
7567,BISouthAfrica
7568,Wheels24
7569,Parent24
7570,azarrahk
7571,BISouthAfrica
7572,azarrahk
7573,BISouthAfrica
7574,kaveels
7575,GroundUp_News
7576,Fin24
7577,food24
7578,BISouthAfrica
7579,Wheels24
7580,food24
7581,Wheels24
7582,Sport24news
7583,Sport24news
7584,tash23vard
7585,BISouthAfrica
7586,BISouthAfrica
7587,Parent24
7588,BISouthAfrica
7589,Channel24
7590,BISouthAfrica
7591,Fin24
7592,robinSPNAfrica
7593,Channel24
7594,BraGrobbies
7595,azarrahk
7596,Channel24
7597,TeamNews24
7598,tshidi_lee
7599,Health24com
7600,Health24com
7601,Wheels24
7602,BISouthAfrica
7603,BISouthAfrica
7604,W24_SA
7605,jenshorber
7606,GroundUp_News
7607,BISouthAfrica
7608,Wheels24
7609,BISouthAfrica
7610,BISouthAfrica
7611,BISouthAfrica
7612,CebohNyambose
7613,BISouthAfrica
7614,Health24com
7615,BISouthAfrica
7616,BISouthAfrica
7617,Health24com
7618,BISouthAfrica
7619,Sport24news
7620,ChippaUnitedFC
7621,food24
7622,Parent24
7623,TeamNews24
7624,Wheels
7625,TeamNews24
7626,TeamNews24
7627,TeamNews24
7628,TeamNews24
7629,CannyMaphanga
7630,TeamNews24
7631,TeamNews24
7632,BISouthAfrica
7633,Wheels24
7634,Channel24
7635,Herman_Mostert
7636,TeamNews24
7637,TeamNews24
7638,TeamNews24
7639,TeamNews24
7640,TeamNews24
7641,TeamNews24
7642,MaliDayimani
7643,BISouthAfrica
7644,BISouthAfrica
7645,BISouthAfrica
7646,TeamNews24
7647,TeamNews24
7648,TeamNews24
7649,TeamNews24
7650,Wheels24
7651,TeamNews24
7652,News24
7653,kaveels
7654,TeamNews24
7655,News24
7656,kaveels
7657,TeamNews24
7658,TeamNews24
7659,TeamNews24
7660,kaveels
7661,TeamNews24
7662,TeamNews24
7663,BISouthAfrica
7664,Wheels24
7665,Wheels24
7666,Health24com
7667,Channel24
7668,Channel24
7669,BISouthAfrica
7670,BISouthAfrica
7671,BISouthAfrica
7672,Sport24news
7673,Health24com
7674,MMkhabel
7675,nickymccain
7676,BISouthAfrica
7677,Channel24
7678,food24
7679,Wheels24
7680,TammyPetersen87
7681,Channel24
7682,BISouthAfrica
7683,Parent24
7684,BISouthAfrica
7685,Nicole_Fritz
7686,Health24com
7687,Wheels24
7688,Parent24
7689,TeamNews24
7690,BISouthAfrica
7691,BISouthAfrica
7692,BISouthAfrica
7693,BISouthAfrica
7694,BISouthAfrica
7695,Health24com
7696,TeamNews24
7697,TeamNews24
7698,BISouthAfrica
7699,Fin24
7700,Careers24Jobs
7701,Health24com
7702,TeamNews24
7703,BISouthAfrica
7704,TeamNews24
7705,Wheels24
7706,KFMza
7707,carlwastie
7708,BISouthAfrica
7709,Wheels24
7710,carlwastie
7711,Wheels24
7712,Wheels24
7713,TeamNews24
7714,azarrahk
7715,Wheels24
7716,TeamNews24
7717,BISouthAfrica
7718,TeamNews24
7719,TeamNews24
7720,TeamNews24
7721,Channel24
7722,Channel24
7723,artsfestival
7724,arts24_sa
7725,News24
7726,azarrahk
7727,azarrahk
7728,Health24com
7729,Wheels24
7730,TeamNews24
7731,TeamNews24
7732,Parent24
7733,Lauren_jaykay
7734,TeamNews24
7735,THESTORMERS
7736,SiyaKolisi_Bear
7737,Wheels24
7738,Lauren_jaykay
7739,Lauren_jaykay
7740,TeamNews24
7741,THESTORMERS
7742,WesternCapeGov
7743,alanwinde
7744,TeamNews24
7745,WesternCapeGov
7746,alanwinde
7747,THESTORMERS
7748,SiyaKolisi_Bear
7749,TeamNews24
7750,alanwinde
7751,THESTORMERS
7752,SiyaKolisi_Bear
7753,BISouthAfrica
7754,Channel24
7755,Fin24
7756,AlexvandeHeever
7757,BISouthAfrica
7758,Fin24
7759,BISouthAfrica
7760,Health24com
7761,W24_SA
7762,ntwaagae
7763,BISouthAfrica
7764,AlexMitchley
7765,Wheels24
7766,Parent24
7767,Channel24
7768,Sport24news
7769,gerbjan
7770,BISouthAfrica
7771,Parent24
7772,Sport24news
7773,Sbu_Mjikeliso
7774,Fin24
7775,TeamNews24
7776,alanwinde
7777,TeamNews24
7778,itchybyte
7779,TeamNews24
7780,alanwinde
7781,WesternCapeGov
7782,TeamNews24
7783,WesternCapeGov
7784,BISouthAfrica
7785,TeamNews24
7786,BISouthAfrica
7787,TeamNews24
7788,TeamNews24
7789,TeamNews24
7790,itchybyte
7791,TeamNews24
7792,YouMagazine
7793,TeamNews24
7794,alanwinde
7795,BISouthAfrica
7796,Wheels24
7797,arts24_sa
7798,itchybyte
7799,TeamNews24
7800,itchybyte
7801,Parent24
7802,Sport24news
7803,Wheels24
7804,TeamNews24
7805,TeamNews24
7806,TeamNews24
7807,TeamNews24
7808,TeamNews24
7809,TeamNews24
7810,TeamNews24
7811,azarrahk
7812,TeamNews24
7813,TeamNews24
7814,BISouthAfrica
7815,itchybyte
7816,BISouthAfrica
7817,Wheels24
7818,W24_SA
7819,TeamNews24
7820,BISouthAfrica
7821,BISouthAfrica
7822,Wheels24
7823,W24_SA
7824,BISouthAfrica
7825,Wheels24
7826,Health24com
7827,kaveels
7828,Channel24
7829,Health24com
7830,BISouthAfrica
7831,Wheels24
7832,BISouthAfrica
7833,Sport24news
7834,RobHouwing
7835,Vlokskop10
7836,itchybyte
7837,BISouthAfrica
7838,TeamNews24
7839,Wheels24
7840,Channel24
7841,Fin24
7842,BISouthAfrica
7843,BraGrobbies
7844,BISouthAfrica
7845,TeamNews24
7846,TeamNews24
7847,Health24com
7848,BISouthAfrica
7849,Health24com
7850,BISouthAfrica
7851,Channel24
7852,BISouthAfrica
7853,GroundUp_News
7854,BISouthAfrica
7855,BISouthAfrica
7856,Health24com
7857,Wheels24
7858,BISouthAfrica
7859,Health24com
7860,BISouthAfrica
7861,Health24com
7862,BISouthAfrica
7863,Wheels24
7864,Fin24
7865,kaveels
7866,BISouthAfrica
7867,BISouthAfrica
7868,TeamNews24
7869,Fin24
7870,BISouthAfrica
7871,RobHouwing
7872,TeamNews24
7873,MaliDayimani
7874,BISouthAfrica
7875,TeamNews24
7876,Wheels24
7877,Parent24
7878,Health24com
7879,BISouthAfrica
7880,BISouthAfrica
7881,Wheels24
7882,BISouthAfrica
7883,BISouthAfrica
7884,Fin24
7885,Sport24news
7886,W24_SA
7887,BISouthAfrica
7888,Sesona_Ngqaks
7889,Sport24news
7890,Sport24news
7891,andileluck19
7892,BISouthAfrica
7893,BISouthAfrica
7894,Health24com
7895,TeamNews24
7896,TeamNews24
7897,Health24com
7898,Channel24
7899,artsfestival
7900,arts24_sa
7901,News24
7902,BISouthAfrica
7903,TeamNews24
7904,Sesona_Ngqaks
7905,TeamNews24
7906,WesternCapeGov
7907,bmsmad
7908,BISouthAfrica
7909,TeamNews24
7910,TeamNews24
7911,WesternCapeGov
7912,bmsmad
7913,Sport24news
7914,Wheels24
7915,TeamNews24
7916,BISouthAfrica
7917,TeamNews24
7918,CannyMaphanga
7919,TeamNews24
7920,TeamNews24
7921,BISouthAfrica
7922,TeamNews24
7923,CannyMaphanga
7924,TeamNews24
7925,CannyMaphanga
7926,TeamNews24
7927,News24
7928,Health24com
7929,BISouthAfrica
7930,Sesona_Ngqaks
7931,BISouthAfrica
7932,Fin24
7933,Channel24
7934,BISouthAfrica
7935,Wheels24
7936,BISouthAfrica
7937,BISouthAfrica
7938,Health24com
7939,BISouthAfrica
7940,TeamNews24
7941,TeamNews24
7942,TeamNews24
7943,TeamNews24
7944,TeamNews24
7945,SA_Taxis
7946,TeamNews24
7947,TeamNews24
7948,BISouthAfrica
7949,BISouthAfrica
7950,BISouthAfrica
7951,BISouthAfrica
7952,Wheels24
7953,TeamNews24
7954,TeamNews24
7955,TeamNews24
7956,BISouthAfrica
7957,Sport24news
7958,Channel24
7959,Health24com
7960,Sport24news
7961,NorwichCityFC
7962,ManUtd
7963,azarrahk
7964,Channel24
7965,BISouthAfrica
7966,Wheels24
7967,BISouthAfrica
7968,W24_SA
7969,Wheels24
7970,W24_SA
7971,BISouthAfrica
7972,Channel24
7973,BISouthAfrica
7974,Wheels24
7975,Health24com
7976,BISouthAfrica
7977,nickymccain
7978,Wheels24
7979,nickymccain
7980,Careers24Jobs
7981,Sport24news
7982,Wheels24
7983,BISouthAfrica
7984,TeamNews24
7985,nickymccain
7986,Health24com
7987,Sport24news
7988,BluesRugbyTeam
7989,Highlanders
7990,Health24com
7991,BISouthAfrica
7992,BISouthAfrica
7993,Sport24news
7994,Fin24
7995,BISouthAfrica
7996,Health24com
7997,BISouthAfrica
7998,BISouthAfrica
7999,Channel24
8000,Health24com
8001,ntwaagae
8002,BISouthAfrica
8003,Fin24
8004,GroundUp_News
8005,BISouthAfrica
8006,JasonFelix
8007,BISouthAfrica
8008,itchybyte
8009,BISouthAfrica
8010,Channel24
8011,BISouthAfrica
8012,BISouthAfrica
8013,Wheels24
8014,Parent24
8015,BISouthAfrica
8016,food24
8017,Sport24news
8018,Parent24
8019,W24_SA
8020,Wheels24
8021,BISouthAfrica
8022,BISouthAfrica
8023,BISouthAfrica
8024,AdHabb
8025,aleclillifee
8026,BISouthAfrica
8027,BISouthAfrica
8028,BISouthAfrica
8029,BISouthAfrica
8030,BISouthAfrica
8031,BISouthAfrica
8032,BISouthAfrica
8033,Health24com
8034,CebohNyambose
8035,TeamNews24
8036,BISouthAfrica
8037,AlexMitchley
8038,Health24com
8039,TeamNews24
8040,Wheels24
8041,JasonFelix
8042,JasonFelix
8043,GroundUp_News
8044,JasonFelix
8045,JasonFelix
8046,BISouthAfrica
8047,kaveels
8048,JasonFelix
8049,TeamNews24
8050,JasonFelix
8051,JasonFelix
8052,Channel24
8053,Bhekisisa_MG
8054,BISouthAfrica
8055,TeamNews24
8056,Wheels24
8057,food24
8058,TeamNews24
8059,gerbjan
8060,Parent24
8061,TeamNews24
8062,alanwinde
8063,TeamNews24
8064,TeamNews24
8065,TeamNews24
8066,tshidi_lee
8067,TeamNews24
8068,TeamNews24
8069,tshidi_lee
8070,TeamNews24
8071,TeamNews24
8072,tshidi_lee
8073,TeamNews24
8074,Health24com
8075,TeamNews24
8076,tshidi_lee
8077,TeamNews24
8078,BISouthAfrica
8079,TeamNews24
8080,PaulivW
8081,TeamNews24
8082,alanwinde
8083,TeamNews24
8084,TeamNews24
8085,TeamNews24
8086,TeamNews24
8087,Parent24
8088,TeamNews24
8089,TeamNews24
8090,TeamNews24
8091,TeamNews24
8092,Wheels24
8093,MurrayRSA
8094,TeamNews24
8095,TeamNews24
8096,TeamNews24
8097,Health24com
8098,Health24com
8099,BISouthAfrica
8100,Mabatho_M
8101,SizweDhlomo
8102,seungminkim
8103,repjohnlewis
8104,tumisole
8105,CoruscaKhaya
8106,CyrilRamaphosa
8107,Leratokganyago
8108,Shimza01
8109,EFFSouthAfrica
8110,MTshwaku
8111,AdvoBarryRoux
8112,AdvoBarryRoux
8113,AdvoBarryRoux
8114,QwinOfSheba
8115,thandotalks
8116,KhandaniM
8117,PussyDislocator
8118,ali_naka
8119,hazel_mahazard
8120,LindiweSisuluSA
8121,City_Press
8122,MbuyiseniNdlozi
8123,AfricaFactsZone
8124,vuyanipambo
8125,GardeeGodrich
8126,BulelaniPhillip
8127,TVwithThinus
8128,PrimediaGroup
8129,danielmarven
8130,Zwelinzima1
8131,SimonPGrindrod
8132,RamaboduObakeng
8133,samthingsoweto
8134,TheSAMAs
8135,abelmike
8136,SkyNews
8137,EFFexplained
8138,HonourableHloni
8139,MbuyiseniNdlozi
8140,OmphileMaotwe
8141,54Battalion
8142,MbuyiseniNdlozi
8143,Azania_
8144,CoruscaKhaya
8145,freemanchari
8146,DjNewAfrica
8147,ProfPLOLumumba
8148,OmphileMaotwe
8149,IqbalSurve
8150,chimurengpapi
8151,FloydShivambu
8152,Julius_S_Malema
8153,MbalulaFikile
8154,NOCHILL_GOD
8155,Sophie_Mokoena
8156,drtlaleng
8157,Nkinga_
8158,CyrilRamaphosa
8159,MTshwaku
8160,Julius_S_Malema
8161,vusiking
8162,ferialhaffajee
8163,sthembete
8164,EFFSouthAfrica
8165,IgboHistoFacts
8166,FloydShivambu
8167,mahlephula
8168,lebohang200
8169,GospelJosiah
8170,DJZinhle
8171,thobs10
8172,_Hybreed_
8173,Julius_S_Malema
8174,prince_rulashe
8175,MzwaneleManyi
8176,SikonathiM
8177,Eskom_SA
8178,Rebaone59275709
8179,mailola_poppy
8180,jozifm
8181,KhandaniM
8182,EFF_Cape_Metro
8183,Sentletse
8184,Sophie_Mokoena
8185,EFFSouthAfrica
8186,EFFSouthAfrica
8187,EFFSouthAfrica
8188,TheCitizen_News
8189,TheCitizen_News
8190,LandNoli
8191,barbiliscious
8192,JosseyButhane
8193,Spiwo
8194,samkelemaseko
8195,Julius_S_Malema
8196,VusiPikoli
8197,VusiPikoli
8198,ali_naka
8199,somizi
8200,koko_matshela
8201,Eskom_SA
8202,simamkeleD
8203,Pol_Sec_Analyst
8204,SABCNews
8205,Sentletse
8206,EFFSouthAfrica
8207,OmphileMaotwe
8208,MbuyiseniNdlozi
8209,DrumMagazine
8210,MojaLoveTv
8211,samkelemaseko
8212,ANCKZN
8213,samkelemaseko
8214,ANCKZN
8215,samkelemaseko
8216,ANCKZN
8217,BlackCulture_HM
8218,HonourableHloni
8219,FloydShivambu
8220,ali_naka
8221,KhandaniM
8222,MiaLindeque
8223,LeighMathys
8224,MsEmilyM_
8225,PhilMphela
8226,ali_naka
8227,RediTlhabi
8228,danielmarven
8229,MbuyiseniNdlozi
8230,Alyssa_Milano
8231,SundayTimesZA
8232,MbuyiseniNdlozi
8233,RayMaboya
8234,RayMaboya
8235,DrZweliMkhize
8236,SekgobelaLebo
8237,SekgobelaLebo
8238,somizi
8239,ali_naka
8240,TheBig4Tweets
8241,News24
8242,barbiliscious
8243,MTshwete
8244,tito_mboweni
8245,NOCHILL_GOD
8246,NICKIMINAJ
8247,barbiliscious
8248,MTshwete
8249,FreeGeneraxion
8250,SipJeroh99
8251,Jed38111039
8252,HonourableHloni
8253,GardeeGodrich
8254,Lubabal78596426
8255,EFF_Cape_Metro
8256,CityofCT
8257,Our_DA
8258,helenzille
8259,Julius_S_Malema
8260,FloydShivambu
8261,DlaminiMarshall
8262,GardeeGodrich
8263,EFFSouthAfrica
8264,EFFSouthAfrica
8265,EFFSouthAfrica
8266,naomie__t
8267,philanisa
8268,naomie__t
8269,Sinoonoo
8270,GautengANC
8271,EFFSouthAfrica
8272,tumisole
8273,mrlwazik
8274,themba_godi
8275,MbuyiseniNdlozi
8276,DrTumisang
8277,BonganiBaloyiEM
8278,Nkanyiso_ngqulu
8279,VusiSambo
8280,CNN
8281,EFF_Cape_Metro
8282,CityofCT
8283,Our_DA
8284,helenzille
8285,NalediChirwa
8286,MightiJamie
8287,Sentletse
8288,Tyrone_Mkansi
8289,GautengEFF
8290,CoruscaKhaya
8291,MightiJamie
8292,AndiswaMadikazi
8293,MightiJamie
8294,AdvoBarryRoux
8295,iamSivN
8296,iamSivN
8297,NalediChirwa
8298,OmphileMaotwe
8299,NOCHILL_GOD
8300,Kehlani
8301,IrvinJimSA
8302,FloydShivambu
8303,CyrilRamaphosa
8304,DrZweliMkhize
8305,Sentletse
8306,karynmaughan
8307,MbuyiseniNdlozi
8308,CoruscaKhaya
8309,ali_naka
8310,SpitchNzawumbi
8311,Zwelinzima1
8312,LeighMathys
8313,Zwelinzima1
8314,AndileNcube
8315,AndileNcube
8316,Julius_S_Malema
8317,AfricaFactsZone
8318,fanamokoena
8319,SowetanLIVE
8320,LamiezHolworthy
8321,EFFSouthAfrica
8322,ali_naka
8323,Sentletse
8324,osipuka
8325,News24
8326,QaanitahHunter
8327,ali_naka
8328,ZANUPF_Official
8329,TogarepiPupurai
8330,zanupf_patriots
8331,MbuyiseniNdlozi
8332,barbiliscious
8333,MbalulaFikile
8334,somizi
8335,OmphileMaotwe
8336,Sentletse
8337,MbuyiseniNdlozi
8338,MbalulaFikile
8339,RayMahlaka
8340,MbuyiseniNdlozi
8341,AldrinSampear
8342,MTshwaku
8343,EFFSouthAfrica
8344,ali_naka
8345,DrZweliMkhize
8346,tumisole
8347,Mxolisi78
8348,tyengeni1954
8349,chuckchico
8350,barbiliscious
8351,NwabisOmiya
8352,ali_naka
8353,LAZARUSCHAKWERA
8354,vauldicarelse
8355,meeenx_
8356,EffNorthwest
8357,ntlantlaZondo
8358,Julius_S_Malema
8359,CyrilRamaphosa
8360,CyrilRamaphosa
8361,YougottaLoveKaz
8362,siya_zinhle
8363,AdvBMkhwebane
8364,vngalwana
8365,eNCA
8366,ntobengndo
8367,SenamelaThabo
8368,EFFSouthAfrica
8369,AfricaFactsZone
8370,EFFSouthAfrica
8371,KhayaJames
8372,MbuyiseniNdlozi
8373,Lahloza
8374,EFFSouthAfrica
8375,ntateRaps
8376,MightiJamie
8377,Ras_Pompe
8378,AzaniaVoice
8379,fanamokoena
8380,EFFSouthAfrica
8381,FloydShivambu
8382,EFFSouthAfrica
8383,EFFSouthAfrica
8384,MaS1banda
8385,tumisole
8386,RiyaadRajah
8387,Fact
8388,AfricaStoryLive
8389,sirlu
8390,Dumi18247646
8391,Julius_S_Malema
8392,HonourableHloni
8393,HonourableHloni
8394,KhayaJames
8395,ali_naka
8396,SABCNews
8397,nickmangwana
8398,Sophie_Mokoena
8399,TwinnyTee_Brm
8400,AppleMusic
8401,_reshoketswe
8402,ali_naka
8403,Moniqueweits
8404,Kabelo_SirGift
8405,djsbu
8406,SuperSportTV
8407,babamthethw137
8408,robertmarawa
8409,anonymous_unLtd
8410,AdvDali_Mpofu
8411,IamVuvu710
8412,djmahoota
8413,Vetkuk
8414,VetkukvsMahoota
8415,collensedibe
8416,EFFSouthAfrica
8417,mwelimasilela
8418,News24
8419,EmmanuelGonquo5
8420,54Battalion
8421,HeraldPE
8422,DrMkhize4
8423,AdvoBarryRoux
8424,AdvoBarryRoux
8425,AdvoBarryRoux
8426,ngurare
8427,KhandaniM
8428,DjNewAfrica
8429,IndiZAFoods
8430,SimonPGrindrod
8431,SimonPGrindrod
8432,SimonPGrindrod
8433,Patrweezy
8434,Patrweezy
8435,Shimza01
8436,ali_naka
8437,nickmangwana
8438,Jamwanda2
8439,DrCamModisane
8440,MightiJamie
8441,KamvaJamnadas
8442,MightiJamie
8443,OmphileMaotwe
8444,momokhesi
8445,AdvoBarryRoux
8446,UmalambaneZN
8447,FaithMangope
8448,BobMabena
8449,madough_88
8450,AldrinSampear
8451,DJTira
8452,shinah_ks
8453,mwelimasilela
8454,EFFSouthAfrica
8455,AdvDali_Mpofu
8456,Ngoasheng247
8457,vusumuzikhoza
8458,SimonPGrindrod
8459,Chairman_Tambo
8460,mzwandileMasina
8461,Sophie_Mokoena
8462,GeneralTwala
8463,TebogosMahlangu
8464,collensedibe
8465,ali_naka
8466,Just_Luzuko
8467,Sentletse
8468,Julius_S_Malema
8469,NatashaN_Phiri
8470,Julius_S_Malema
8471,mamiriri_law
8472,MTshwete
8473,tshidi_lee
8474,PatsiPhala
8475,tshidi_lee
8476,Julius_S_Malema
8477,MtwanaXabiso
8478,moshekoi
8479,tshidi_lee
8480,Julius_S_Malema
8481,mogaleadii26
8482,uNtandoSindane
8483,SimonPGrindrod
8484,KETSO_4LIFE
8485,AndiswaMadikazi
8486,EFFSouthAfrica
8487,PaulivW
8488,tshidi_lee
8489,Julius_S_Malema
8490,NatashaNtlangw1
8491,KhayaJames
8492,samkelemaseko
8493,EFFSouthAfrica
8494,Julius_S_Malema
8495,MbuyiseniNdlozi
8496,EFFSouthAfrica
8497,CoruscaKhaya
8498,ProfPLOLumumba
8499,RediTlhabi
8500,LeighMathys
8501,ali_naka
8502,FloydShivambu
8503,ali_naka
8504,dailysunsa
8505,BrezhMalaba
8506,EFFSouthAfrica
8507,EFFSouthAfrica
8508,FloydShivambu
8509,QaanitahHunter
8510,hlatseentle
8511,tshidi_lee
8512,AldrinSampear
8513,Eusebius
8514,vuyanipambo
8515,iSiphoSihle
8516,samkelemaseko
8517,PaulivW
8518,samkelemaseko
8519,PaulivW
8520,PaulivW
8521,samkelemaseko
8522,danielmarven
8523,EFFSouthAfrica
8524,mailola_poppy
8525,EFFSouthAfrica
8526,mailola_poppy
8527,Hunadi25147953
8528,veronica_mente
8529,LandNoli
8530,FloydShivambu
8531,TshwaneEff
8532,KagiPhoku
8533,AdvoBarryRoux
8534,AdvoBarryRoux
8535,AdvoBarryRoux
8536,EFFDefenceForce
8537,AdvoBarryRoux
8538,AdvoBarryRoux
8539,54Battalion
8540,fanamokoena
8541,NanaSamela
8542,ingagubeka
8543,AndiswaMadikazi
8544,ZMngadi
8545,SAPoliceService
8546,SAfmnews
8547,ShahanR
8548,Lesufi
8549,eugene_muhadi
8550,MbuyiseniNdlozi
8551,ThulileKaZulu
8552,vusiking
8553,EFFSouthAfrica
8554,GautengEFF
8555,ManqobaMchunu
8556,AldrinSampear
8557,AfricaFactsZone
8558,ingagubeka
8559,LeighMathys
8560,54Battalion
8561,Thabisoo
8562,AdvoBarryRoux
8563,collensedibe
8564,EFF_Cape_Metro
8565,EFF_Cape_Metro
8566,LeighMathys
8567,IOL
8568,ali_naka
8569,News24
8570,TheCitizen_News
8571,TembekaNgcukai1
8572,SABCNews
8573,Neli_Ngqulana
8574,championtenza
8575,ali_naka
8576,DjMaphorisa
8577,CoruscaKhaya
8578,KhayaJames
8579,AdvoBarryRoux
8580,AdvoBarryRoux
8581,samirasawlani
8582,SABCNews
8583,Advovolicious
8584,DjMaphorisa
8585,ShaShaOfficial_
8586,TeeMuchehiwa
8587,AdvoBarryRoux
8588,NalediChirwa
8589,SABreakingNews
8590,EFFSouthAfrica
8591,fanamokoena
8592,AdvoBarryRoux
8593,KBabuile
8594,GautengEFF
8595,YolzYako
8596,NazierPaulsen
8597,VFPlus
8598,EFFSouthAfrica
8599,News24
8600,KhandaniM
8601,EFFSouthAfrica
8602,KETSO_4LIFE
8603,AdvoBarryRoux
8604,ali_naka
8605,Rahiem_Furious5
8606,MbuyiseniNdlozi
8607,Powerfm987
8608,KhandaniM
8609,DjNewAfrica
8610,MbalulaFikile
8611,Eusebius
8612,dikgoba
8613,mvenaani
8614,FloydShivambu
8615,mrlungisa
8616,AndiMakinana
8617,Sentletse
8618,DjNewAfrica
8619,Sentletse
8620,Sentletse
8621,AdvoBarryRoux
8622,anzero18
8623,the_gregdavies
8624,amaBhungane
8625,Magda_Wierzycka
8626,DewaldvanRensb1
8627,Sikelela_D
8628,TimesLIVE
8629,MbuyiseniNdlozi
8630,Jed38111039
8631,TimModise
8632,PaulivW
8633,the_gregdavies
8634,amaBhungane
8635,Magda_Wierzycka
8636,DewaldvanRensb1
8637,EricanSA
8638,Sentletse
8639,JoyleneVanWyk
8640,PatriciaDeLille
